CPU,Memory,Committed VM,Free Physical Mem,Load Avg,Total Swap,Free swap,used swap,No of Read,Read Bytes,No of Writes,Write Bytes,Total disk space,Used disk space,Free disk space,File count,Total thread count,Daemon thread count,Peak thread count,Running thread count,Rx-bytes,RX-dropped,Rx-error,Rx-frames,Rx-overruns,Rx-packets,Speed,TX-Bytes,TX-Carrier,TX-Collisions,TX-Dropped,TX-Errors,TX-Overruns,TX-Packets
39,86,5444,1077,3.56,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,37438968,0,0,0,0,32434,-1,3177253,0,0,0,0,0,20266
36,87,5444,1018,3.84,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,38281341,0,0,0,0,33215,-1,3255536,0,0,0,0,0,20751
41,88,5444,955,3.69,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,39384631,0,0,0,0,34138,-1,3342761,0,0,0,0,0,21204
35,87,5444,966,3.8,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,39394006,0,0,0,0,34200,-1,3380967,0,0,0,0,0,21260
44,87,5444,961,3.65,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,40497870,0,0,0,0,35045,-1,3447199,0,0,0,0,0,21723
34,87,5444,966,3.6,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,40882891,0,0,0,0,35333,-1,3469289,0,0,0,0,0,21893
25,87,5444,1019,3.39,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,40885335,0,0,0,0,35357,-1,3476581,0,0,0,0,0,21913
31,87,5444,1004,3.36,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,42026159,0,0,0,0,36168,-1,3528219,0,0,0,0,0,22331
41,87,5444,1000,3.25,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,42379534,0,0,0,0,36434,-1,3542639,0,0,0,0,0,22468
30,87,5444,991,3.31,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,43111997,0,0,0,0,36978,-1,3578775,0,0,0,0,0,22786
25,87,5444,998,3.21,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,43510045,0,0,0,0,37274,-1,3599134,0,0,0,0,0,22960
34,87,5444,985,3.19,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,43510673,0,0,0,0,37282,-1,3600264,0,0,0,0,0,22972
30,87,5444,1009,3.17,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,43770693,0,0,0,0,37514,-1,3629682,0,0,0,0,0,23138
47,88,5444,891,3.08,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,44575464,0,0,0,0,38226,-1,3699846,0,0,0,0,0,23577
49,88,5444,901,2.91,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,45466863,0,0,0,0,38894,-1,3743172,0,0,0,0,0,23927
28,87,5444,1019,3.08,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,45766603,0,0,0,0,39113,-1,3763001,0,0,0,0,0,24060
33,87,5444,1011,2.99,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,46304048,0,0,0,0,39525,-1,3792790,0,0,0,0,0,24268
37,87,5444,1030,2.99,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,46858625,0,0,0,0,39934,-1,3813981,0,0,0,0,0,24472
28,87,5444,1018,2.83,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,46878769,0,0,0,0,39987,-1,3851367,0,0,0,0,0,24525
20,87,5444,1013,2.69,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,46879602,0,0,0,0,39999,-1,3853447,0,0,0,0,0,24535
23,87,5444,1015,2.55,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,47322747,0,0,0,0,40328,-1,3874786,0,0,0,0,0,24737
22,87,5444,1015,2.75,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,47324584,0,0,0,0,40342,-1,3879251,0,0,0,0,0,24748
24,87,5444,1016,2.77,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,47961991,0,0,0,0,40787,-1,3916345,0,0,0,0,0,25065
25,87,5444,1010,2.79,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,48439512,0,0,0,0,41153,-1,3937447,0,0,0,0,0,25260
23,87,5444,964,2.96,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,48597500,0,0,0,0,41276,-1,3948436,0,0,0,0,0,25344
24,88,5444,937,2.89,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,48775184,0,0,0,0,41442,-1,3959766,0,0,0,0,0,25445
23,88,5444,959,2.82,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49356303,0,0,0,0,41877,-1,3988749,0,0,0,0,0,25701
22,87,5444,967,2.91,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49356602,0,0,0,0,41879,-1,3989354,0,0,0,0,0,25704
23,87,5444,973,3,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49359545,0,0,0,0,41911,-1,4011541,0,0,0,0,0,25737
22,87,5444,984,2.84,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49360430,0,0,0,0,41922,-1,4012610,0,0,0,0,0,25747
23,87,5444,983,2.69,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49360562,0,0,0,0,41924,-1,4012798,0,0,0,0,0,25749
22,87,5444,989,2.63,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49360628,0,0,0,0,41925,-1,4012892,0,0,0,0,0,25750
22,87,5444,986,2.5,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49361394,0,0,0,0,41935,-1,4015070,0,0,0,0,0,25764
46,87,5444,985,2.3,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49364024,0,0,0,0,41962,-1,4019089,0,0,0,0,0,25785
20,87,5444,985,2.44,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49365119,0,0,0,0,41975,-1,4021170,0,0,0,0,0,25799
23,87,5444,981,2.32,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49366658,0,0,0,0,41994,-1,4024095,0,0,0,0,0,25825
21,87,5444,982,2.22,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49368503,0,0,0,0,42017,-1,4027251,0,0,0,0,0,25853
24,87,5444,1006,2.28,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49370237,0,0,0,0,42031,-1,4030582,0,0,0,0,0,25870
24,87,5444,1008,2.34,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49371536,0,0,0,0,42045,-1,4032223,0,0,0,0,0,25880
25,87,5444,1016,2.31,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49373309,0,0,0,0,42059,-1,4034695,0,0,0,0,0,25891
24,87,5444,1026,2.21,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49373553,0,0,0,0,42062,-1,4035023,0,0,0,0,0,25894
21,87,5444,1024,2.27,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49373553,0,0,0,0,42062,-1,4035023,0,0,0,0,0,25894
21,87,5444,1021,2.17,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49374277,0,0,0,0,42070,-1,4036282,0,0,0,0,0,25900
40,87,5444,975,2.39,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49376806,0,0,0,0,42091,-1,4038531,0,0,0,0,0,25913
38,87,5444,984,2.52,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49593247,0,0,0,0,42322,-1,4062567,0,0,0,0,0,26047
30,87,5444,986,3.12,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49686142,0,0,0,0,42413,-1,4072898,0,0,0,0,0,26103
37,87,5444,991,3.03,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,49972640,0,0,0,0,42623,-1,4087091,0,0,0,0,0,26213
40,88,5444,948,2.95,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,50820659,0,0,0,0,43444,-1,4187037,0,0,0,0,0,26726
39,88,5444,960,2.79,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,51686997,0,0,0,0,44160,-1,4247863,0,0,0,0,0,27144
34,88,5444,950,2.65,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,51707617,0,0,0,0,44251,-1,4272344,0,0,0,0,0,27225
23,87,5444,985,2.52,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,51707815,0,0,0,0,44254,-1,4272626,0,0,0,0,0,27228
29,87,5444,976,2.64,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,51757263,0,0,0,0,44328,-1,4281356,0,0,0,0,0,27279
32,87,5444,982,2.75,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,52700671,0,0,0,0,45033,-1,4330040,0,0,0,0,0,27645
24,87,5444,992,2.68,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,52703001,0,0,0,0,45057,-1,4335131,0,0,0,0,0,27662
27,87,5444,985,2.55,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53449926,0,0,0,0,45586,-1,4362499,0,0,0,0,0,27906
24,87,5444,982,2.59,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53450086,0,0,0,0,45588,-1,4362787,0,0,0,0,0,27908
28,87,5444,980,3.02,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53450218,0,0,0,0,45590,-1,4363069,0,0,0,0,0,27911
18,87,5444,980,2.78,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53452397,0,0,0,0,45607,-1,4366650,0,0,0,0,0,27926
8,87,5444,999,2.55,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53453455,0,0,0,0,45618,-1,4368010,0,0,0,0,0,27934
7,87,5444,995,2.35,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53454657,0,0,0,0,45633,-1,4370172,0,0,0,0,0,27952
25,87,5444,992,2.24,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53456487,0,0,0,0,45655,-1,4372530,0,0,0,0,0,27972
24,87,5444,990,2.14,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53457358,0,0,0,0,45665,-1,4373844,0,0,0,0,0,27979
32,87,5444,990,2.21,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53459935,0,0,0,0,45691,-1,4386112,0,0,0,0,0,28008
26,87,5444,1010,2.11,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53461372,0,0,0,0,45701,-1,4387956,0,0,0,0,0,28016
26,86,5444,1112,2.02,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,53602085,0,0,0,0,45809,-1,4397056,0,0,0,0,0,28080
26,86,5444,1113,1.94,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,54203721,0,0,0,0,46235,-1,4415288,0,0,0,0,0,28256
29,86,5444,1106,1.95,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,54204688,0,0,0,0,46246,-1,4417353,0,0,0,0,0,28266
42,86,5444,1112,1.87,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,54544227,0,0,0,0,46492,-1,4432746,0,0,0,0,0,28398
45,86,5444,1090,1.72,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,54954415,0,0,0,0,46780,-1,4448382,0,0,0,0,0,28553
76,86,5444,1060,1.74,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,55291957,0,0,0,0,47028,-1,4467431,0,0,0,0,0,28706
93,90,5444,750,17.7,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,55292181,0,0,0,0,47030,-1,4469479,0,0,0,0,0,28714
99,91,5444,715,118.3,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,55693507,0,0,0,0,47326,-1,4486334,0,0,0,0,0,28869
99,91,5444,708,110.75,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,55693731,0,0,0,0,47328,-1,4486802,0,0,0,0,0,28873
87,87,5444,978,190.21,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56031050,0,0,0,0,47572,-1,4491582,0,0,0,0,0,28904
62,87,5444,972,175.06,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56220614,0,0,0,0,47711,-1,4500300,0,0,0,0,0,28979
85,91,5444,727,162.32,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56434421,0,0,0,0,47873,-1,4511276,0,0,0,0,0,29078
99,91,5444,692,159.97,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56771440,0,0,0,0,48110,-1,4521359,0,0,0,0,0,29173
99,91,5444,679,216.75,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56771440,0,0,0,0,48110,-1,4521359,0,0,0,0,0,29173
52,87,5444,974,199.39,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56771506,0,0,0,0,48111,-1,4521453,0,0,0,0,0,29174
71,88,5444,886,183.9,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56772020,0,0,0,0,48116,-1,4522552,0,0,0,0,0,29178
97,90,5444,752,186.07,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56772563,0,0,0,0,48124,-1,4524248,0,0,0,0,0,29189
99,90,5444,738,308.35,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56775517,0,0,0,0,48154,-1,4527633,0,0,0,0,0,29218
100,90,5444,733,293.99,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56776960,0,0,0,0,48173,-1,4530735,0,0,0,0,0,29241
96,91,5444,675,281.25,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56777638,0,0,0,0,48183,-1,4531588,0,0,0,0,0,29249
99,91,5444,666,306.38,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56777684,0,0,0,0,48184,-1,4531662,0,0,0,0,0,29250
99,91,5444,654,547.22,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56778216,0,0,0,0,48191,-1,4532565,0,0,0,0,0,29258
99,92,5444,653,517.74,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56778903,0,0,0,0,48201,-1,4533980,0,0,0,0,0,29271
99,92,5444,638,571.89,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56778903,0,0,0,0,48201,-1,4533980,0,0,0,0,0,29271
99,92,5444,617,527.78,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56778903,0,0,0,0,48201,-1,4533980,0,0,0,0,0,29271
99,92,5444,615,506.89,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56778903,0,0,0,0,48201,-1,4533980,0,0,0,0,0,29271
99,92,5444,604,539.81,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56779338,0,0,0,0,48205,-1,4534769,0,0,0,0,0,29274
99,92,5444,603,792.56,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56779404,0,0,0,0,48206,-1,4535114,0,0,0,0,0,29277
99,92,5444,596,729.25,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56779695,0,0,0,0,48210,-1,4535278,0,0,0,0,0,29279
99,92,5444,590,824.44,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56779851,0,0,0,0,48212,-1,4535400,0,0,0,0,0,29280
99,92,5444,578,917.62,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56779851,0,0,0,0,48212,-1,4535400,0,0,0,0,0,29280
99,93,5444,566,1050.9,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56779851,0,0,0,0,48212,-1,4535400,0,0,0,0,0,29280
99,93,5444,557,995.49,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56780202,0,0,0,0,48217,-1,4536003,0,0,0,0,0,29286
88,87,5444,997,1201.9,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56780202,0,0,0,0,48217,-1,4536003,0,0,0,0,0,29286
40,86,5444,1086,1105.73,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56780888,0,0,0,0,48224,-1,4536892,0,0,0,0,0,29294
18,86,5444,1085,1019.51,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56781392,0,0,0,0,48229,-1,4538832,0,0,0,0,0,29303
27,86,5444,1108,937.95,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,56920292,0,0,0,0,48351,-1,4551081,0,0,0,0,0,29371
26,86,5444,1105,863,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,57198991,0,0,0,0,48560,-1,4561447,0,0,0,0,0,29472
31,83,5444,1271,793.97,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,57541249,0,0,0,0,48809,-1,4578068,0,0,0,0,0,29613
24,84,5444,1265,730.39,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,57544022,0,0,0,0,48818,-1,4578774,0,0,0,0,0,29620
28,84,5444,1257,672.14,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,57544154,0,0,0,0,48820,-1,4579056,0,0,0,0,0,29623
45,86,5444,1085,619.2,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,57544220,0,0,0,0,48821,-1,4580259,0,0,0,0,0,29627
46,86,5444,1084,569.85,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,57682060,0,0,0,0,48924,-1,4591394,0,0,0,0,0,29701
34,86,5444,1082,524.38,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58048691,0,0,0,0,49196,-1,4610827,0,0,0,0,0,29866
41,86,5444,1088,482.63,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58469868,0,0,0,0,49489,-1,4638235,0,0,0,0,0,30092
31,86,5444,1093,444.06,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58469934,0,0,0,0,49490,-1,4638329,0,0,0,0,0,30093
33,86,5444,1079,408.66,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58509507,0,0,0,0,49527,-1,4642092,0,0,0,0,0,30118
25,86,5444,1071,376.18,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58509827,0,0,0,0,49530,-1,4642977,0,0,0,0,0,30126
31,86,5444,1074,346.21,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58519055,0,0,0,0,49547,-1,4649788,0,0,0,0,0,30152
30,86,5444,1069,318.57,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,58912194,0,0,0,0,49853,-1,4676099,0,0,0,0,0,30381
33,86,5444,1050,293.06,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,59389264,0,0,0,0,50265,-1,4736630,0,0,0,0,0,30668
37,86,5444,1044,269.91,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,59864681,0,0,0,0,50618,-1,4764177,0,0,0,0,0,30858
28,86,5444,1050,248.38,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,59864813,0,0,0,0,50620,-1,4764365,0,0,0,0,0,30860
23,86,5444,1046,228.57,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,59864945,0,0,0,0,50622,-1,4768202,0,0,0,0,0,30866
41,86,5444,1046,210.34,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60265026,0,0,0,0,50916,-1,4801239,0,0,0,0,0,31032
26,86,5444,1044,193.82,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60265092,0,0,0,0,50917,-1,4801333,0,0,0,0,0,31033
24,86,5444,1042,178.38,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60601283,0,0,0,0,51155,-1,4815073,0,0,0,0,0,31158
23,86,5444,1039,164.17,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60602036,0,0,0,0,51164,-1,4815526,0,0,0,0,0,31162
22,87,5444,1037,151.19,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60602102,0,0,0,0,51165,-1,4815714,0,0,0,0,0,31164
23,86,5444,1063,139.24,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60602168,0,0,0,0,51166,-1,4817234,0,0,0,0,0,31167
23,86,5444,1092,128.17,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,60603873,0,0,0,0,51178,-1,4819999,0,0,0,0,0,31179
25,86,5444,1089,117.99,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,61004176,0,0,0,0,51459,-1,4842197,0,0,0,0,0,31377
23,86,5444,1087,108.86,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,61341380,0,0,0,0,51698,-1,4854789,0,0,0,0,0,31503
22,86,5444,1085,100.22,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,61341947,0,0,0,0,51704,-1,4855211,0,0,0,0,0,31507
22,86,5444,1085,92.36,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,61342105,0,0,0,0,51706,-1,4855305,0,0,0,0,0,31508
22,86,5444,1083,85.04,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,61342105,0,0,0,0,51706,-1,4856343,0,0,0,0,0,31511
22,86,5444,1079,78.23,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,61343253,0,0,0,0,51714,-1,4857849,0,0,0,0,0,31515
25,86,5444,1079,72.05,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62084520,0,0,0,0,52246,-1,4887928,0,0,0,0,0,31789
23,86,5444,1076,66.36,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62085114,0,0,0,0,52255,-1,4889415,0,0,0,0,0,31798
22,86,5444,1074,61.6,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62085615,0,0,0,0,52260,-1,4889743,0,0,0,0,0,31801
22,86,5444,1074,56.75,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62085813,0,0,0,0,52263,-1,4890182,0,0,0,0,0,31805
23,86,5444,1082,52.29,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62085813,0,0,0,0,52263,-1,4891319,0,0,0,0,0,31809
23,86,5444,1078,48.34,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62424428,0,0,0,0,52507,-1,4912885,0,0,0,0,0,31978
24,86,5444,1076,44.87,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62964097,0,0,0,0,52884,-1,4940315,0,0,0,0,0,32211
22,86,5444,1080,41.35,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62964321,0,0,0,0,52886,-1,4941619,0,0,0,0,0,32217
22,86,5444,1080,38.12,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62966843,0,0,0,0,52898,-1,4942845,0,0,0,0,0,32224
21,86,5444,1078,35.23,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,62966909,0,0,0,0,52899,-1,4942845,0,0,0,0,0,32224
29,86,5444,1075,32.89,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63099201,0,0,0,0,52995,-1,4948035,0,0,0,0,0,32276
31,86,5444,1073,30.5,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63099267,0,0,0,0,52996,-1,4948938,0,0,0,0,0,32279
26,86,5444,1072,28.21,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63099894,0,0,0,0,53003,-1,4949246,0,0,0,0,0,32282
24,86,5444,1056,26.19,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63099960,0,0,0,0,53004,-1,4949340,0,0,0,0,0,32283
28,86,5444,1053,24.26,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63100309,0,0,0,0,53009,-1,4949688,0,0,0,0,0,32286
25,86,5444,1051,22.71,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63100309,0,0,0,0,53009,-1,4949688,0,0,0,0,0,32286
25,86,5444,1050,21.29,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63100966,0,0,0,0,53016,-1,4951787,0,0,0,0,0,32294
29,86,5444,1047,19.75,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63102292,0,0,0,0,53024,-1,4952896,0,0,0,0,0,32298
29,86,5444,1047,18.41,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63103445,0,0,0,0,53038,-1,4954462,0,0,0,0,0,32312
29,86,5444,1047,17.09,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63103445,0,0,0,0,53038,-1,4955271,0,0,0,0,0,32314
25,86,5444,1046,15.81,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63104090,0,0,0,0,53045,-1,4955825,0,0,0,0,0,32319
22,86,5444,1050,14.78,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63104090,0,0,0,0,53045,-1,4955825,0,0,0,0,0,32319
25,86,5444,1050,13.68,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63104156,0,0,0,0,53046,-1,4956866,0,0,0,0,0,32322
23,86,5444,1050,12.66,959,959,0,-1,-1,-1,-1,805408768,36864,805371904,983166,46,23,34,26,63105248,0,0,0,0,53052,-1,4957100,0,0,0,0,0,32324
