2018-01-01 00:36:20,0.7189,0.0622,3.5909,0.013,0.015,0.7091
2018-01-01 00:36:30,0.7257,0.0784,3.5788,0.006,0.0111,0.7212
2018-01-01 00:36:40,0.7281,0.0333,3.7245,0.0071,0.0071,0.7755
2018-01-01 00:36:50,0.7304,0.0621,3.5875,0.006,0.014,0.7125
2018-01-01 00:37:00,0.7433,0.0721,3.5667,0.003,0.015,0.7333
2018-01-01 00:37:10,0.7133,0.0562,3.6114,0.006,0.0131,0.7886
2018-01-01 00:37:20,0.7913,0.0583,3.6243,0.0121,0.0141,0.7757
2018-01-01 00:37:30,0.7579,0.0772,3.5429,0.006,0.016,0.7571
2018-01-01 00:37:40,0.7312,0.057,3.5947,0.002,0.015,0.7053
2018-01-01 00:37:50,0.7168,0.0553,3.5776,0.0392,0.0111,0.7224
2018-01-01 00:38:00,0.7383,0.0654,3.5782,0.007,0.0111,0.7218
2018-01-01 00:38:10,0.7877,0.062,3.5294,0.006,0.015,0.7706
2018-01-01 00:38:20,0.7323,0.0661,3.5656,0.016,0.02,0.7344
2018-01-01 00:38:30,0.7506,0.0603,3.561,0.0151,0.0131,0.739
2018-01-01 00:38:40,0.7073,0.0536,3.6159,0.0081,0.0152,0.7841
2018-01-01 00:38:50,0.7029,0.0496,3.6292,0.0041,0.0142,0.7708
2018-01-01 00:39:00,0.7368,0.0625,3.5856,0.003,0.0121,0.7144
2018-01-01 00:39:10,0.7438,0.0565,3.5836,0.006,0.0101,0.7164
2018-01-01 00:39:20,0.7269,0.0662,3.5578,0.0341,0.015,0.7422
2018-01-01 00:39:30,0.7592,0.0662,3.5546,0.005,0.015,0.7454
2018-01-01 00:39:40,0.7098,0.0672,3.607,0.002,0.014,0.793
2018-01-01 00:39:50,0.7488,0.0633,3.5697,0.0101,0.008,0.7303
2018-01-01 00:40:00,0.7304,0.0697,3.5817,0.0051,0.0131,0.7183
2018-01-01 00:40:10,0.7799,0.0692,3.5328,0.005,0.013,0.7672
2018-01-01 00:40:20,0.7979,0.0505,3.6284,0.0101,0.0131,0.7716
2018-01-01 00:40:30,0.728,0.0525,3.6043,0.0061,0.0091,0.7957
2018-01-01 00:40:40,0.7409,0.0612,3.5679,0.018,0.012,0.7321
2018-01-01 00:40:50,0.7435,0.0546,3.5393,0.0465,0.0162,0.7607
2018-01-01 00:41:00,0.7471,0.0646,3.5701,0.003,0.0151,0.7299
2018-01-01 00:41:10,0.7631,0.0716,3.5441,0.0081,0.0131,0.7559
2018-01-01 00:41:20,0.7077,0.0583,3.6119,0.0121,0.0101,0.7881
2018-01-01 00:41:30,0.7936,0.0671,3.5243,0.003,0.012,0.7757
2018-01-01 00:41:40,0.7283,0.0524,3.5992,0.005,0.0151,0.7008
2018-01-01 00:41:50,0.744,0.0605,3.5753,0.0081,0.0121,0.7247
2018-01-01 00:42:00,0.7165,0.0665,3.5655,0.0363,0.0151,0.7345
2018-01-01 00:42:10,0.758,0.0676,3.5594,0.006,0.0091,0.7406
2018-01-01 00:42:20,0.7312,0.0673,3.5814,0.007,0.013,0.7186
2018-01-01 00:42:30,0.7277,0.0555,3.5977,0.006,0.0131,0.7023
2018-01-01 00:42:40,0.7221,0.0564,3.6024,0.006,0.0131,0.7976
2018-01-01 00:42:50,0.7749,0.0632,3.5278,0.0201,0.014,0.7722
2018-01-01 00:43:00,0.7364,0.0655,3.5801,0.0081,0.0101,0.7199
2018-01-01 00:43:10,0.741,0.0634,3.5805,0.003,0.0121,0.7195
2018-01-01 00:43:20,0.7181,0.0534,3.5993,0.0171,0.0121,0.7007
2018-01-01 00:43:30,0.7708,0.0561,3.551,0.009,0.013,0.749
2018-01-01 00:43:40,0.7581,0.0625,3.5602,0.0061,0.0131,0.7398
2018-01-01 00:43:50,0.722,0.0574,3.5965,0.0091,0.0151,0.7035
2018-01-01 00:44:00,0.7831,0.0595,3.5403,0.004,0.0131,0.7597
2018-01-01 00:44:10,0.7374,0.0685,3.565,0.0131,0.0161,0.735
2018-01-01 00:44:20,0.7956,0.0541,3.5263,0.013,0.011,0.7737
2018-01-01 00:44:30,0.7672,0.0592,3.5535,0.008,0.012,0.7465
2018-01-01 00:44:40,0.7551,0.0622,3.5617,0.007,0.014,0.7383
2018-01-01 00:44:50,0.7044,0.0593,3.6182,0.006,0.0121,0.7818
2018-01-01 00:45:00,0.7643,0.0565,3.5631,0.004,0.0121,0.7369
2018-01-01 00:45:10,0.7198,0.0493,3.6149,0.005,0.0111,0.7851
2018-01-01 00:45:20,0.7318,0.0513,3.5877,0.0141,0.0151,0.7123
2018-01-01 00:45:30,0.7545,0.0544,3.5468,0.0292,0.0151,0.7532
2018-01-01 00:45:40,0.7357,0.0492,3.5819,0.0201,0.0131,0.7181
2018-01-01 00:45:50,0.7327,0.0413,3.5998,0.0121,0.0141,0.7002
2018-01-01 00:46:00,0.7358,0.0523,3.5959,0.007,0.009,0.7041
2018-01-01 00:46:10,0.7206,0.0422,3.6181,0.007,0.0121,0.7819
2018-01-01 00:46:20,0.7448,0.0603,3.5687,0.008,0.0181,0.7313
2018-01-01 00:46:30,0.7489,0.0607,3.5692,0.0061,0.0152,0.7308
2018-01-01 00:46:40,0.7306,0.0597,3.5915,0.003,0.0152,0.7085
2018-01-01 00:46:50,0.7558,0.0712,3.55,0.007,0.016,0.75
2018-01-01 00:47:00,0.7433,0.0562,3.5784,0.005,0.0171,0.7216
2018-01-01 00:47:10,0.783,0.0603,3.5376,0.006,0.0131,0.7624
2018-01-01 00:47:20,0.7032,0.0524,3.6233,0.0131,0.0081,0.7767
2018-01-01 00:47:30,0.7616,0.0472,3.5751,0.003,0.0131,0.7249
2018-01-01 00:47:40,0.7861,0.0491,3.5447,0.007,0.013,0.7553
2018-01-01 00:47:50,0.7252,0.0574,3.5993,0.003,0.0151,0.7007
2018-01-01 00:48:00,0.7011,0.0505,3.5342,0.004,0.0101,0.7658
2018-01-01 00:48:10,0.73,0.062,3.486,0.007,0.015,0.714
2018-01-01 00:48:20,0.7715,0.0592,3.5492,0.012,0.008,0.7508
2018-01-01 00:48:30,0.7252,0.0652,3.4976,0.002,0.01,0.7024
2018-01-01 00:48:40,0.7177,0.0432,3.62,0.007,0.0121,0.78
2018-01-01 00:48:50,0.7821,0.0481,3.5527,0.007,0.01,0.7473
2018-01-01 00:49:00,0.7814,0.0666,3.5338,0.0061,0.0121,0.7662
2018-01-01 00:49:10,0.7617,0.0485,3.5716,0.0071,0.0111,0.7284
2018-01-01 00:49:20,0.7588,0.0423,3.5737,0.0111,0.0141,0.7263
2018-01-01 00:49:30,0.7152,0.0764,3.4883,0.007,0.0131,0.7117
2018-01-01 00:49:40,0.7895,0.0574,3.538,0.004,0.0111,0.762
2018-01-01 00:49:50,0.7017,0.0598,3.5186,0.008,0.012,0.7814
2018-01-01 00:50:00,0.732,0.069,3.482,0.003,0.014,0.718
2018-01-01 00:50:10,0.7391,0.0602,3.4767,0.006,0.018,0.7233
2018-01-01 00:50:20,0.7069,0.0422,3.5207,0.0151,0.0151,0.7793
2018-01-01 00:50:30,0.7004,0.0712,3.5113,0.007,0.01,0.7887
2018-01-01 00:50:40,0.7101,0.0592,3.3136,0.005,0.012,0.7864
2018-01-01 00:50:50,0.7903,0.0575,3.531,0.0061,0.0151,0.769
2018-01-01 00:51:00,0.7533,0.0554,3.5672,0.0141,0.0101,0.7328
2018-01-01 00:51:10,0.7121,0.0593,3.5106,0.004,0.0141,0.7894
2018-01-01 00:51:20,0.7665,0.0592,3.5502,0.007,0.0171,0.7498
2018-01-01 00:51:30,0.7777,0.0663,3.5369,0.007,0.0121,0.7631
2018-01-01 00:51:40,0.7291,0.0644,3.5844,0.007,0.0151,0.7156
2018-01-01 00:51:50,0.7553,0.0595,3.664,0.0061,0.0151,0.736
2018-01-01 00:52:00,0.766,0.0522,3.6607,0.007,0.0141,0.7393
2018-01-01 00:52:10,0.7781,0.0612,3.6406,0.007,0.0131,0.7594
2018-01-01 00:52:20,0.7853,0.0484,3.6442,0.005,0.0171,0.7558
2018-01-01 00:52:30,0.7191,0.0482,3.7106,0.006,0.0161,0.7894
2018-01-01 00:52:40,0.7896,0.0608,3.6314,0.0061,0.0122,0.7686
2018-01-01 00:52:50,0.7612,0.0653,3.6423,0.0191,0.0121,0.7577
2018-01-01 00:53:00,0.7205,0.0751,3.5854,0.004,0.015,0.7146
2018-01-01 00:53:10,0.7764,0.0656,3.6439,0.003,0.0111,0.7561
2018-01-01 00:53:20,0.7275,0.0619,3.5806,0.014,0.016,0.7194
2018-01-01 00:53:30,0.1922,0.0533,3.7384,0.0081,0.0081,0.7616
2018-01-01 00:53:40,0.7623,0.0535,3.661,0.0071,0.0161,0.739
2018-01-01 00:53:50,0.7588,0.0453,3.6727,0.004,0.0191,0.7273
2018-01-01 00:54:00,0.7258,0.0632,3.6959,0.006,0.009,0.7041
2018-01-01 00:54:10,0.7997,0.0654,3.6088,0.0101,0.0161,0.7912
2018-01-01 00:54:20,0.7367,0.0484,3.6988,0.004,0.0121,0.7012
2018-01-01 00:54:30,0.7771,0.0536,3.6511,0.0061,0.0121,0.7489
2018-01-01 00:54:40,0.7668,0.0604,3.6476,0.0111,0.0141,0.7524
2018-01-01 00:54:50,0.7008,0.0565,3.6245,0.004,0.0141,0.7755
2018-01-01 00:55:00,0.7869,0.0664,3.6295,0.005,0.0121,0.7705
2018-01-01 00:55:10,0.7196,0.0756,3.5907,0.003,0.0111,0.7093
2018-01-01 00:55:20,0.746,0.0585,3.6763,0.0081,0.0111,0.7237
2018-01-01 00:55:30,0.7943,0.0655,3.619,0.0071,0.0141,0.781
2018-01-01 00:55:40,0.7914,0.0575,3.6299,0.0071,0.0141,0.7701
